,Duration,Total_Stops,Price,Day,month,Month_num,Week_day,Week_num,Dep_hour,Dep_min,Arr_hour,Arr_min,duration_hour,duration_min,Dep_type,Arr_type,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Date_categ_Second Half
4785,2105,2,11948.0,3,3,3,3,8,11,5,22,10,18,25,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4786,1790,2,13376.0,27,6,6,4,25,6,45,12,35,21,25,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
4787,580,1,6117.0,15,5,5,6,19,19,0,4,40,6,35,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4788,675,1,6171.0,3,6,6,1,22,4,55,16,10,11,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4789,345,1,13626.0,6,12,12,0,48,14,5,19,50,1,30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4790,1305,1,17471.0,3,6,6,1,22,21,25,19,10,5,20,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4791,535,1,7531.0,21,3,3,4,11,10,20,19,15,3,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
4792,805,1,12373.0,5,9,9,4,35,15,0,4,25,28,5,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4793,330,1,16289.0,27,5,5,1,21,7,5,12,35,2,40,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
4794,170,0,4777.0,24,3,3,3,11,10,10,13,0,2,15,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4795,180,0,5198.0,21,4,4,3,15,8,20,11,20,1,15,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4796,570,1,10844.0,6,6,6,4,22,14,5,23,35,24,15,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4797,165,0,7171.0,18,5,5,2,19,17,0,19,45,9,20,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4798,1470,2,11942.0,27,6,6,4,25,18,45,19,15,2,40,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
4799,170,0,4423.0,27,4,4,2,16,10,30,13,20,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4800,175,0,5586.0,18,3,3,1,11,14,55,17,50,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
4801,1145,1,11134.0,24,3,3,3,11,16,55,12,0,2,45,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4802,170,0,4284.0,24,3,3,3,11,5,50,8,40,5,45,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4803,150,0,6245.0,5,1,1,2,0,14,15,16,45,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4804,475,1,10341.0,15,3,3,0,10,10,20,18,15,23,50,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4805,170,0,6860.0,3,3,3,3,8,5,45,8,35,2,50,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4806,75,0,2050.0,4,3,3,1,9,19,30,20,45,16,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4807,465,1,5797.0,24,6,6,1,25,17,45,1,30,9,5,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
4808,180,0,7648.0,3,9,9,5,35,8,30,11,30,23,15,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4809,165,0,8851.0,15,3,3,0,10,21,10,23,55,21,15,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4810,1165,2,13007.0,6,6,6,4,22,10,0,5,25,11,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4811,1450,1,13067.0,24,5,5,0,20,9,35,9,45,22,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4812,295,1,4049.0,18,3,3,1,11,16,55,21,50,2,45,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4813,1500,1,12692.0,6,12,12,0,48,17,0,18,0,31,30,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4814,135,0,4667.0,5,9,9,4,35,11,40,13,55,1,25,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4815,850,2,8938.0,3,3,3,3,8,7,10,21,20,5,5,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4816,480,1,10208.0,21,3,3,4,11,7,30,15,30,6,15,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
4817,470,1,7354.0,6,3,3,6,9,11,25,19,15,5,55,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4818,165,0,5438.0,21,4,4,3,15,17,0,19,45,2,55,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4819,150,0,4107.0,24,5,5,0,20,22,50,1,20,21,35,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4820,975,1,11134.0,24,3,3,3,11,19,45,12,0,15,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4821,940,1,10262.0,15,6,6,2,23,20,55,12,35,25,30,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4822,1100,2,14083.0,24,5,5,0,20,7,0,1,20,17,5,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4823,975,1,9345.0,6,9,9,0,35,7,10,23,25,2,35,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4824,1145,1,12373.0,5,9,9,4,35,17,30,12,35,25,40,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4825,570,1,10196.0,15,6,6,2,23,16,0,1,30,5,45,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4826,300,1,5947.0,15,4,4,1,15,16,0,21,0,3,5,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4827,1155,1,13044.0,6,12,12,0,48,14,5,9,20,9,5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4828,1655,1,9663.0,18,5,5,2,19,5,45,9,20,8,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4829,875,1,27992.0,3,1,1,4,0,5,45,20,20,5,50,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4830,280,1,7476.0,24,3,3,3,11,15,10,19,50,13,25,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4831,805,1,10413.0,6,9,9,0,35,7,0,20,25,2,20,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4832,455,1,10261.0,6,1,1,3,0,11,40,19,15,9,30,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4833,840,1,14151.0,6,6,6,4,22,9,35,23,35,27,10,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4834,165,0,5176.0,4,6,6,5,22,6,10,8,55,2,40,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4835,1105,1,14714.0,6,6,6,4,22,10,0,4,25,20,10,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4836,1285,1,9314.0,15,5,5,6,19,17,0,14,25,21,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4837,395,1,14714.0,24,6,6,1,25,21,50,4,25,2,50,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
4838,660,1,12192.0,6,6,6,4,22,8,0,19,0,24,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4839,90,0,1759.0,4,3,3,1,9,22,45,0,15,15,15,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
4840,320,1,4744.0,27,3,3,6,12,2,5,7,25,10,30,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
4841,180,0,7229.0,21,5,5,5,20,19,50,22,50,4,50,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4842,1685,1,15029.0,3,9,9,5,35,0,20,4,25,6,5,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4843,160,0,4462.0,15,3,3,0,10,20,25,23,5,2,55,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4844,135,0,6300.0,3,12,12,5,48,8,20,10,35,21,35,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
4845,75,0,2575.0,21,3,3,4,11,19,30,20,45,9,20,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
4846,1455,1,11087.0,3,12,12,5,48,18,55,19,10,27,20,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4847,560,1,6305.0,27,3,3,6,12,4,0,13,20,2,35,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
4848,160,0,8290.0,3,9,9,5,35,19,40,22,20,5,15,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4849,180,0,5769.0,18,6,6,5,24,7,10,10,10,4,35,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4850,180,0,4990.0,4,12,12,6,48,21,15,0,15,7,30,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4851,165,0,6135.0,3,3,3,3,8,23,25,2,10,2,45,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4852,345,1,5733.0,27,3,3,6,12,2,0,7,45,24,30,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
4853,900,1,7670.0,15,5,5,6,19,6,0,21,0,7,15,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4854,1430,2,12819.0,27,6,6,4,25,19,10,19,0,11,55,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
4855,170,0,4823.0,5,3,3,5,9,20,0,22,50,8,10,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4856,965,1,6979.0,5,9,9,4,35,4,55,21,0,15,40,3,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4857,545,1,10493.0,24,3,3,3,11,9,25,18,30,10,30,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4858,1395,2,16111.0,3,9,9,5,35,20,0,19,15,1,25,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4859,1275,2,10651.0,6,9,9,0,35,22,0,19,15,10,35,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4860,665,1,6600.0,27,5,5,1,21,5,5,16,10,4,55,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
4861,1320,2,10919.0,6,12,12,0,48,14,35,12,35,21,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4862,165,0,5198.0,21,3,3,4,11,10,10,12,55,24,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4863,1890,2,12778.0,3,12,12,5,48,8,50,16,20,2,35,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4864,85,0,2754.0,27,3,3,6,12,19,5,20,30,2,35,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
4866,305,1,7255.0,5,9,9,4,35,20,25,1,30,6,20,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4867,375,1,14486.0,21,3,3,4,11,7,5,13,20,7,30,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
4868,355,1,6591.0,21,4,4,3,15,7,0,12,55,2,45,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
4869,175,0,3573.0,21,5,5,5,20,21,10,0,5,2,50,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4870,1295,1,10262.0,6,1,1,3,0,15,0,12,35,2,55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4871,910,1,14388.0,15,5,5,6,19,18,55,10,5,2,45,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4872,1530,1,14714.0,6,3,3,6,9,17,30,19,0,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4873,1025,2,10368.0,6,12,12,0,48,19,30,12,35,11,40,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4874,155,0,3384.0,21,3,3,4,11,9,30,12,5,26,15,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
4875,1540,1,7742.0,24,3,3,3,11,12,0,13,40,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4876,345,1,6386.0,6,9,9,0,35,2,0,7,45,11,5,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4877,185,0,7229.0,6,6,6,4,22,18,55,22,0,25,45,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4878,545,1,8891.0,5,6,6,6,22,9,25,18,30,1,25,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4879,480,1,13587.0,6,1,1,3,0,13,0,21,0,21,25,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4880,350,1,8227.0,27,3,3,6,12,7,30,13,20,1,25,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
4881,805,2,12125.0,4,1,1,0,0,9,50,23,15,12,20,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4882,140,0,3873.0,15,6,6,2,23,22,20,0,40,5,30,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4883,570,1,13377.0,6,12,12,0,48,16,0,1,30,20,35,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4884,1630,1,10953.0,5,12,12,4,48,20,25,23,35,9,15,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4885,160,0,4622.0,3,9,9,5,35,6,55,9,35,6,30,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4886,1210,1,14231.0,24,3,3,3,11,13,55,10,5,2,55,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4887,1270,1,10262.0,24,6,6,1,25,21,50,19,0,13,50,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
4888,170,0,3943.0,15,4,4,1,15,22,10,1,0,22,45,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4889,1440,1,8610.0,5,12,12,4,48,20,20,20,20,14,35,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4890,915,1,6717.0,21,3,3,4,11,7,5,22,20,3,5,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
4891,630,1,10877.0,24,6,6,1,25,8,30,19,0,2,20,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
4892,290,1,4775.0,5,1,1,2,0,15,15,20,5,6,55,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4893,365,1,14571.0,6,9,9,0,35,16,30,22,35,18,45,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4894,175,0,6205.0,24,3,3,3,11,9,35,12,30,2,50,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4895,1295,1,14151.0,18,5,5,2,19,20,25,18,0,13,25,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4896,560,1,6637.0,27,3,3,6,12,11,40,21,0,2,55,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
4897,1640,2,12074.0,3,3,3,3,8,7,30,10,50,2,55,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4898,155,0,4804.0,21,6,6,0,24,11,30,14,5,2,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4899,315,1,7252.0,5,6,6,6,22,21,0,2,15,5,45,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4900,275,1,6069.0,6,3,3,6,9,7,35,12,10,14,45,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4901,450,1,15554.0,5,9,9,4,35,11,30,19,0,2,20,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4902,165,0,3850.0,18,5,5,2,19,15,40,18,25,18,20,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
4903,1470,2,12940.0,18,5,5,2,19,18,45,19,15,13,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
4904,435,1,8844.0,5,1,1,2,0,11,15,18,30,2,45,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4905,715,1,15190.0,6,12,12,0,48,7,5,19,0,8,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4906,490,1,9134.0,15,3,3,0,10,8,0,16,10,29,5,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4907,940,1,11822.0,4,9,9,6,35,20,55,12,35,10,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4908,630,1,15078.0,5,9,9,4,35,15,0,1,30,2,35,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4909,85,0,11005.0,3,1,1,4,0,22,45,0,10,15,40,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
4910,635,1,7006.0,21,3,3,4,11,15,0,1,35,13,20,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
4911,295,1,4259.0,3,9,9,5,35,16,55,21,50,2,50,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4912,1305,2,11762.0,3,9,9,5,35,21,30,19,15,25,45,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4913,1445,1,8147.0,24,3,3,3,11,8,55,9,0,2,20,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4914,155,0,3841.0,27,5,5,1,21,6,55,9,30,13,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4915,155,0,4174.0,4,3,3,1,9,17,15,19,50,4,25,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4916,655,1,12898.0,27,5,5,1,21,17,30,4,25,2,50,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
4917,380,1,5583.0,6,6,6,4,22,15,45,22,5,22,10,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
4918,450,1,10262.0,6,6,6,4,22,11,30,19,0,4,30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4919,165,0,7229.0,5,6,6,6,22,6,0,8,45,13,20,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4921,170,0,4668.0,6,9,9,0,35,21,0,23,50,3,15,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4922,175,0,4990.0,18,4,4,4,15,18,25,21,20,2,35,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4923,165,0,6985.0,24,3,3,3,11,22,10,0,55,2,35,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4924,180,0,4823.0,4,3,3,1,9,16,55,19,55,4,50,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4925,700,1,9345.0,18,5,5,2,19,7,10,18,50,10,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
4926,1575,1,10844.0,15,5,5,6,19,14,5,16,20,2,50,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4927,1620,2,14657.0,5,9,9,4,35,9,35,12,35,11,45,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4928,665,1,6818.0,6,3,3,6,9,5,5,16,10,2,35,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4929,1545,2,11543.0,15,5,5,6,19,5,55,7,40,2,40,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4930,85,0,2175.0,24,3,3,3,11,22,45,0,10,22,10,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
4931,1285,1,10844.0,6,6,6,4,22,18,55,16,20,25,15,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4932,85,0,8040.0,4,1,1,0,0,7,5,8,30,8,55,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4933,740,1,14571.0,6,6,6,4,22,8,25,20,45,6,25,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4934,330,1,14571.0,6,9,9,0,35,6,30,12,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4935,1235,1,12898.0,21,5,5,5,20,16,0,12,35,19,25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
4936,555,1,14848.0,6,12,12,0,48,10,0,19,15,28,5,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4937,390,1,8283.0,18,5,5,2,19,19,0,1,30,2,50,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
4938,175,0,7229.0,21,4,4,3,15,15,15,18,10,2,50,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4939,830,1,8405.0,18,5,5,2,19,11,40,1,30,25,5,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
4940,1365,2,19266.0,3,3,3,3,8,5,40,4,25,21,35,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4941,875,1,11038.0,3,6,6,1,22,17,40,8,15,21,35,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4942,185,0,8016.0,6,12,12,0,48,18,55,22,0,13,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4943,140,0,3384.0,21,3,3,4,11,17,45,20,5,7,15,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
4944,415,1,6573.0,4,9,9,6,35,18,35,1,30,15,55,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4946,1125,2,15129.0,21,5,5,5,20,9,40,4,25,13,20,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
4947,170,0,3943.0,27,6,6,4,25,23,30,2,20,2,50,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4948,805,1,7832.0,24,3,3,3,11,22,50,12,15,7,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4949,175,0,6860.0,24,3,3,3,11,7,10,10,5,12,30,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4950,175,0,4823.0,5,12,12,4,48,18,25,21,20,10,50,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4951,165,0,5228.0,5,6,6,6,22,17,0,19,45,1,30,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4952,345,1,13364.0,4,1,1,0,0,14,5,19,50,2,35,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4953,885,1,13555.0,18,3,3,1,11,16,55,7,40,2,45,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4954,140,0,5277.0,3,6,6,1,22,22,5,0,25,5,40,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4955,1100,2,13243.0,5,12,12,4,48,7,0,1,20,2,55,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4956,780,1,9794.0,5,9,9,4,35,6,0,19,0,12,25,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4957,165,0,8016.0,6,6,6,4,22,6,0,8,45,2,20,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4958,480,1,13377.0,6,1,1,3,0,17,30,1,30,1,20,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4959,1745,1,12692.0,6,9,9,0,35,17,0,22,5,20,15,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4960,610,2,10697.0,6,6,6,4,22,8,20,18,30,11,35,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4961,155,0,3384.0,27,3,3,6,12,9,30,12,5,26,10,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
4962,940,1,6734.0,5,9,9,4,35,6,50,22,30,5,5,2,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
